NAME	TITLE	SCORE	
RPS4XP1	ribosomal protein S4X pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32444]	-0.16542068	
CLEC17A	C-type lectin domain containing 17A [Source:HGNC Symbol;Acc:HGNC:34520]	-0.16577971	
TLX1NB	TLX1 neighbor [Source:HGNC Symbol;Acc:HGNC:37183]	-0.1657928	
GNL2	G protein nucleolar 2 [Source:HGNC Symbol;Acc:HGNC:29925]	-0.16583958	
DRC3	dynein regulatory complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:25384]	-0.16587475	
RPGRIP1L	RPGRIP1 like [Source:HGNC Symbol;Acc:HGNC:29168]	-0.16587858	
PSMC3IP	PSMC3 interacting protein [Source:HGNC Symbol;Acc:HGNC:17928]	-0.1658815	
YWHAZP6	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:30849]	-0.16590819	
TSPAN10	tetraspanin 10 [Source:HGNC Symbol;Acc:HGNC:29942]	-0.16595317	
EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3 [Source:HGNC Symbol;Acc:HGNC:3290]	-0.1659564	
FOSL1	FOS like 1, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:13718]	-0.16599745	
RRBP1	ribosome binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10448]	-0.166002	
COPG2	COPI coat complex subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:2237]	-0.16600639	
SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2 [Source:HGNC Symbol;Acc:HGNC:11098]	-0.16603304	
MT-ND6	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6 [Source:HGNC Symbol;Acc:HGNC:7462]	-0.16624084	
ELK1	ETS transcription factor ELK1 [Source:HGNC Symbol;Acc:HGNC:3321]	-0.16631162	
MFSD5	major facilitator superfamily domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28156]	-0.16649403	
RAP1GAP	RAP1 GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:9858]	-0.16654867	
IFITM3	interferon induced transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:5414]	-0.16655056	
IDH1-AS1	IDH1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40292]	-0.16669331	
MIR6881	microRNA 6881 [Source:HGNC Symbol;Acc:HGNC:50098]	-0.16671634	
DOCK9	dedicator of cytokinesis 9 [Source:HGNC Symbol;Acc:HGNC:14132]	-0.16672562	
BCL9L	BCL9 like [Source:HGNC Symbol;Acc:HGNC:23688]	-0.16681397	
MYO9B	myosin IXB [Source:HGNC Symbol;Acc:HGNC:7609]	-0.16687165	
TLE5	TLE family member 5, transcriptional modulator [Source:HGNC Symbol;Acc:HGNC:307]	-0.16702227	
SETD1A	SET domain containing 1A, histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:29010]	-0.16705129	
KIF22	kinesin family member 22 [Source:HGNC Symbol;Acc:HGNC:6391]	-0.1670646	
ZNF335	zinc finger protein 335 [Source:HGNC Symbol;Acc:HGNC:15807]	-0.16706516	
UFC1	ubiquitin-fold modifier conjugating enzyme 1 [Source:HGNC Symbol;Acc:HGNC:26941]	-0.16710602	
RPS19BP1	ribosomal protein S19 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:28749]	-0.1671449	
NKAP	NFKB activating protein [Source:HGNC Symbol;Acc:HGNC:29873]	-0.16716403	
PCNPP5	PEST containing nuclear protein pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:41977]	-0.16718319	
SPG21	SPG21 abhydrolase domain containing, maspardin [Source:HGNC Symbol;Acc:HGNC:20373]	-0.16718969	
NPIPP1	nuclear pore complex interacting protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:35407]	-0.1671971	
GPI	glucose-6-phosphate isomerase [Source:HGNC Symbol;Acc:HGNC:4458]	-0.16719955	
HLA-J	major histocompatibility complex, class I, J (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4967]	-0.1672219	
TXN2	thioredoxin 2 [Source:HGNC Symbol;Acc:HGNC:17772]	-0.16733104	
URB2	URB2 ribosome biogenesis homolog [Source:HGNC Symbol;Acc:HGNC:28967]	-0.16747048	
DNAJC7	DnaJ heat shock protein family (Hsp40) member C7 [Source:HGNC Symbol;Acc:HGNC:12392]	-0.16747625	
ESYT2	extended synaptotagmin 2 [Source:HGNC Symbol;Acc:HGNC:22211]	-0.16749549	
SERINC5	serine incorporator 5 [Source:HGNC Symbol;Acc:HGNC:18825]	-0.1675101	
ERI3	ERI1 exoribonuclease family member 3 [Source:HGNC Symbol;Acc:HGNC:17276]	-0.16761288	
ARHGAP11A	Rho GTPase activating protein 11A [Source:HGNC Symbol;Acc:HGNC:15783]	-0.16762933	
WSCD1	WSC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29060]	-0.16768272	
ZNF460	zinc finger protein 460 [Source:HGNC Symbol;Acc:HGNC:21628]	-0.16770324	
SYNCRIP	synaptotagmin binding cytoplasmic RNA interacting protein [Source:HGNC Symbol;Acc:HGNC:16918]	-0.16772066	
GOLGA3	golgin A3 [Source:HGNC Symbol;Acc:HGNC:4426]	-0.16775109	
GTF2A2	general transcription factor IIA subunit 2 [Source:HGNC Symbol;Acc:HGNC:4647]	-0.16784386	
SFXN4	sideroflexin 4 [Source:HGNC Symbol;Acc:HGNC:16088]	-0.16792983	
SENP3	SUMO specific peptidase 3 [Source:HGNC Symbol;Acc:HGNC:17862]	-0.16801473	
GRHL1	grainyhead like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:17923]	-0.16807775	
ABI1	abl interactor 1 [Source:HGNC Symbol;Acc:HGNC:11320]	-0.16813202	
PTK2B	protein tyrosine kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:9612]	-0.16814335	
CFAP20	cilia and flagella associated protein 20 [Source:HGNC Symbol;Acc:HGNC:29523]	-0.16818121	
INAVA	innate immunity activator [Source:HGNC Symbol;Acc:HGNC:25599]	-0.16822088	
SF3A1	splicing factor 3a subunit 1 [Source:HGNC Symbol;Acc:HGNC:10765]	-0.16826478	
ZNF287	zinc finger protein 287 [Source:HGNC Symbol;Acc:HGNC:13502]	-0.16830614	
OTUB2	OTU deubiquitinase, ubiquitin aldehyde binding 2 [Source:HGNC Symbol;Acc:HGNC:20351]	-0.168354	
PAOX	polyamine oxidase [Source:HGNC Symbol;Acc:HGNC:20837]	-0.16837105	
ARPC3P5	actin related protein 2/3 complex subunit 3 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:39435]	-0.16848376	
FAM167B	family with sequence similarity 167 member B [Source:HGNC Symbol;Acc:HGNC:28133]	-0.16855142	
KDM7A-DT	KDM7A divergent transcript [Source:HGNC Symbol;Acc:HGNC:48959]	-0.16856451	
CCDC150	coiled-coil domain containing 150 [Source:HGNC Symbol;Acc:HGNC:26834]	-0.1685822	
NVL	nuclear VCP like [Source:HGNC Symbol;Acc:HGNC:8070]	-0.16861182	
VN1R81P	vomeronasal 1 receptor 81 pseudogene [Source:HGNC Symbol;Acc:HGNC:37401]	-0.1687724	
ERI1	exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:23994]	-0.16880281	
SLFNL1-AS1	SLFNL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44126]	-0.16880457	
DSTNP2	DSTN pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:34546]	-0.16881862	
TLN1	talin 1 [Source:HGNC Symbol;Acc:HGNC:11845]	-0.1688689	
RNA5SP217	RNA, 5S ribosomal pseudogene 217 [Source:HGNC Symbol;Acc:HGNC:43117]	-0.1689981	
TNRC18	trinucleotide repeat containing 18 [Source:HGNC Symbol;Acc:HGNC:11962]	-0.16912718	
KLHL17	kelch like family member 17 [Source:HGNC Symbol;Acc:HGNC:24023]	-0.16924982	
POLR3B	RNA polymerase III subunit B [Source:HGNC Symbol;Acc:HGNC:30348]	-0.16928208	
CDC42	cell division cycle 42 [Source:HGNC Symbol;Acc:HGNC:1736]	-0.16932799	
NPEPPS	aminopeptidase puromycin sensitive [Source:HGNC Symbol;Acc:HGNC:7900]	-0.16936538	
NEK11	NIMA related kinase 11 [Source:HGNC Symbol;Acc:HGNC:18593]	-0.16937454	
RASSF5	Ras association domain family member 5 [Source:HGNC Symbol;Acc:HGNC:17609]	-0.16939312	
CGN	cingulin [Source:HGNC Symbol;Acc:HGNC:17429]	-0.16947053	
CSRP2	cysteine and glycine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:2470]	-0.1694711	
NR1H2	nuclear receptor subfamily 1 group H member 2 [Source:HGNC Symbol;Acc:HGNC:7965]	-0.16951798	
TSNARE1	t-SNARE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26437]	-0.1695256	
MELTF-AS1	MELTF antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40373]	-0.16952652	
RNF44	ring finger protein 44 [Source:HGNC Symbol;Acc:HGNC:19180]	-0.16962416	
SNX12	sorting nexin 12 [Source:HGNC Symbol;Acc:HGNC:14976]	-0.1696917	
RTN4RL1	reticulon 4 receptor like 1 [Source:HGNC Symbol;Acc:HGNC:21329]	-0.16969743	
MLLT1	MLLT1 super elongation complex subunit [Source:HGNC Symbol;Acc:HGNC:7134]	-0.16970728	
RAB6A	RAB6A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9786]	-0.16974136	
KIF3C	kinesin family member 3C [Source:HGNC Symbol;Acc:HGNC:6321]	-0.16975874	
ZBTB25	zinc finger and BTB domain containing 25 [Source:HGNC Symbol;Acc:HGNC:13112]	-0.16979817	
MRPL23	mitochondrial ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10322]	-0.16981238	
MUC3A	mucin 3A, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7513]	-0.16985276	
PMM2	phosphomannomutase 2 [Source:HGNC Symbol;Acc:HGNC:9115]	-0.16992104	
ZNF552	zinc finger protein 552 [Source:HGNC Symbol;Acc:HGNC:26135]	-0.16995914	
MMP21	matrix metallopeptidase 21 [Source:HGNC Symbol;Acc:HGNC:14357]	-0.16997093	
TBC1D3L	TBC1 domain family member 3L [Source:HGNC Symbol;Acc:HGNC:51246]	-0.17000693	
MKRN1	makorin ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:7112]	-0.17005114	
ATG101	autophagy related 101 [Source:HGNC Symbol;Acc:HGNC:25679]	-0.17009856	
MTND1P23	MT-ND1 pseudogene 23 [Source:HGNC Symbol;Acc:HGNC:42092]	-0.17009972	
MARF1	meiosis regulator and mRNA stability factor 1 [Source:HGNC Symbol;Acc:HGNC:29562]	-0.17011294	
PHLDB1	pleckstrin homology like domain family B member 1 [Source:HGNC Symbol;Acc:HGNC:23697]	-0.17023894	
KCNK7	potassium two pore domain channel subfamily K member 7 [Source:HGNC Symbol;Acc:HGNC:6282]	-0.1702969	
SNORD37	small nucleolar RNA, C/D box 37 [Source:HGNC Symbol;Acc:HGNC:10166]	-0.1703894	
MMP14	matrix metallopeptidase 14 [Source:HGNC Symbol;Acc:HGNC:7160]	-0.17054188	
NME2	NME/NM23 nucleoside diphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:7850]	-0.1707176	
ERAP1	endoplasmic reticulum aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:18173]	-0.17071943	
SAC3D1	SAC3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30179]	-0.17074403	
EFS	embryonal Fyn-associated substrate [Source:HGNC Symbol;Acc:HGNC:16898]	-0.17078428	
IDH3G	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:5386]	-0.1707862	
GUCY1B2	guanylate cyclase 1 soluble subunit beta 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4686]	-0.17080475	
RAD51C	RAD51 paralog C [Source:HGNC Symbol;Acc:HGNC:9820]	-0.1708088	
MIR3188	microRNA 3188 [Source:HGNC Symbol;Acc:HGNC:38226]	-0.17088108	
BTD	biotinidase [Source:HGNC Symbol;Acc:HGNC:1122]	-0.17092344	
PTK7	protein tyrosine kinase 7 (inactive) [Source:HGNC Symbol;Acc:HGNC:9618]	-0.17096353	
JMJD8	jumonji domain containing 8 [Source:HGNC Symbol;Acc:HGNC:14148]	-0.17106894	
KCNH1	potassium voltage-gated channel subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:6250]	-0.17110893	
SETD5	SET domain containing 5 [Source:HGNC Symbol;Acc:HGNC:25566]	-0.17111361	
NANOGP1	Nanog homeobox pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23099]	-0.17111407	
PCDHB17P	protocadherin beta 17 pseudogene [Source:HGNC Symbol;Acc:HGNC:14547]	-0.1712657	
CUTC	cutC copper transporter [Source:HGNC Symbol;Acc:HGNC:24271]	-0.17134789	
SNX2	sorting nexin 2 [Source:HGNC Symbol;Acc:HGNC:11173]	-0.17139462	
VEGFB	vascular endothelial growth factor B [Source:HGNC Symbol;Acc:HGNC:12681]	-0.17146643	
MIR520H	microRNA 520h [Source:HGNC Symbol;Acc:HGNC:32125]	-0.17149651	
SPNS1	SPNS lysolipid transporter 1, lysophospholipid [Source:HGNC Symbol;Acc:HGNC:30621]	-0.17150733	
TVP23B	trans-golgi network vesicle protein 23 homolog B [Source:HGNC Symbol;Acc:HGNC:20399]	-0.17161033	
AGFG1	ArfGAP with FG repeats 1 [Source:HGNC Symbol;Acc:HGNC:5175]	-0.17161247	
ZNF750	zinc finger protein 750 [Source:HGNC Symbol;Acc:HGNC:25843]	-0.17162071	
SNHG11	small nucleolar RNA host gene 11 [Source:HGNC Symbol;Acc:HGNC:25046]	-0.17162734	
EDC4	enhancer of mRNA decapping 4 [Source:HGNC Symbol;Acc:HGNC:17157]	-0.17164345	
MICALL1	MICAL like 1 [Source:HGNC Symbol;Acc:HGNC:29804]	-0.17167439	
RAB11B	RAB11B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9761]	-0.17168769	
CABIN1	calcineurin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24187]	-0.17170155	
RILP	Rab interacting lysosomal protein [Source:HGNC Symbol;Acc:HGNC:30266]	-0.17178556	
RIC1	RIC1 homolog, RAB6A GEF complex partner 1 [Source:HGNC Symbol;Acc:HGNC:17686]	-0.17179644	
CDKN1B	cyclin dependent kinase inhibitor 1B [Source:HGNC Symbol;Acc:HGNC:1785]	-0.17189382	
FITM1	fat storage inducing transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:33714]	-0.17199138	
RGPD6	RANBP2 like and GRIP domain containing 6 [Source:HGNC Symbol;Acc:HGNC:32419]	-0.17200346	
ACSBG1	acyl-CoA synthetase bubblegum family member 1 [Source:HGNC Symbol;Acc:HGNC:29567]	-0.1721151	
SUCLG2P2	SUCLG2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:43997]	-0.17214185	
METTL16	methyltransferase 16, N6-methyladenosine [Source:HGNC Symbol;Acc:HGNC:28484]	-0.17218567	
FNDC3B	fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:HGNC:24670]	-0.17220402	
ACAN	aggrecan [Source:HGNC Symbol;Acc:HGNC:319]	-0.17227474	
HNRNPL	heterogeneous nuclear ribonucleoprotein L [Source:HGNC Symbol;Acc:HGNC:5045]	-0.17231286	
LHFPL2	LHFPL tetraspan subfamily member 2 [Source:HGNC Symbol;Acc:HGNC:6588]	-0.1723425	
AKR1C2	aldo-keto reductase family 1 member C2 [Source:HGNC Symbol;Acc:HGNC:385]	-0.17235787	
REPS1	RALBP1 associated Eps domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15578]	-0.17237924	
LINC01359	long intergenic non-protein coding RNA 1359 [Source:HGNC Symbol;Acc:HGNC:50591]	-0.17243163	
AOC3	amine oxidase copper containing 3 [Source:HGNC Symbol;Acc:HGNC:550]	-0.1724479	
RPL39	ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:10350]	-0.17248178	
POMT1	protein O-mannosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:9202]	-0.17257373	
EPN2	epsin 2 [Source:HGNC Symbol;Acc:HGNC:18639]	-0.17264901	
ANKRD10-IT1	ANKRD10 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:39891]	-0.1726561	
ELOVL3	ELOVL fatty acid elongase 3 [Source:HGNC Symbol;Acc:HGNC:18047]	-0.17267533	
SNORA3A	small nucleolar RNA, H/ACA box 3A [Source:HGNC Symbol;Acc:HGNC:32586]	-0.17296168	
RNF185	ring finger protein 185 [Source:HGNC Symbol;Acc:HGNC:26783]	-0.17298782	
LCA5	lebercilin LCA5 [Source:HGNC Symbol;Acc:HGNC:31923]	-0.17298865	
UBFD1	ubiquitin family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30565]	-0.17303808	
TMEM54	transmembrane protein 54 [Source:HGNC Symbol;Acc:HGNC:24143]	-0.17320204	
SLC38A5	solute carrier family 38 member 5 [Source:HGNC Symbol;Acc:HGNC:18070]	-0.17320949	
GOLGB1	golgin B1 [Source:HGNC Symbol;Acc:HGNC:4429]	-0.17324117	
DIP2C	disco interacting protein 2 homolog C [Source:HGNC Symbol;Acc:HGNC:29150]	-0.17336047	
ARAP1-AS2	ARAP1 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:39994]	-0.17344311	
MTND1P32	MT-ND1 pseudogene 32 [Source:HGNC Symbol;Acc:HGNC:42081]	-0.17351322	
EEF1B2P1	eukaryotic translation elongation factor 1 beta 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:3207]	-0.17351322	
NOL7	nucleolar protein 7 [Source:HGNC Symbol;Acc:HGNC:21040]	-0.17361678	
MELTF	melanotransferrin [Source:HGNC Symbol;Acc:HGNC:7037]	-0.17361829	
PMS2P6	PMS1 homolog 2, mismatch repair system component pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:33514]	-0.17363176	
LRRC37B	leucine rich repeat containing 37B [Source:HGNC Symbol;Acc:HGNC:29070]	-0.17365685	
VGLL4	vestigial like family member 4 [Source:HGNC Symbol;Acc:HGNC:28966]	-0.1736931	
HDAC4	histone deacetylase 4 [Source:HGNC Symbol;Acc:HGNC:14063]	-0.17370462	
NCF2	neutrophil cytosolic factor 2 [Source:HGNC Symbol;Acc:HGNC:7661]	-0.17372292	
STK24-AS1	STK24 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39935]	-0.1737742	
MAX	MYC associated factor X [Source:HGNC Symbol;Acc:HGNC:6913]	-0.17381527	
ARMH3	armadillo like helical domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25788]	-0.17396967	
APOL4	apolipoprotein L4 [Source:HGNC Symbol;Acc:HGNC:14867]	-0.17397018	
SLC19A1	solute carrier family 19 member 1 [Source:HGNC Symbol;Acc:HGNC:10937]	-0.17403886	
MPHOSPH10	M-phase phosphoprotein 10 [Source:HGNC Symbol;Acc:HGNC:7213]	-0.17405032	
GLMP	glycosylated lysosomal membrane protein [Source:HGNC Symbol;Acc:HGNC:29436]	-0.17406651	
ARHGAP1	Rho GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:673]	-0.17408633	
LINC02579	long intergenic non-protein coding RNA 2579 [Source:HGNC Symbol;Acc:HGNC:27942]	-0.17410855	
PMVK	phosphomevalonate kinase [Source:HGNC Symbol;Acc:HGNC:9141]	-0.17411605	
WFIKKN1	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30912]	-0.1741283	
RPS20P22	ribosomal protein S20 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:36379]	-0.17417936	
CLASP1	cytoplasmic linker associated protein 1 [Source:HGNC Symbol;Acc:HGNC:17088]	-0.17422031	
GNAS	GNAS complex locus [Source:HGNC Symbol;Acc:HGNC:4392]	-0.17430021	
CSRP1	cysteine and glycine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2469]	-0.1743394	
TOM1	target of myb1 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11982]	-0.17435202	
SLC25A33	solute carrier family 25 member 33 [Source:HGNC Symbol;Acc:HGNC:29681]	-0.17435476	
RPL26P30	ribosomal protein L26 pseudogene 30 [Source:HGNC Symbol;Acc:HGNC:36733]	-0.17444617	
TEX2	testis expressed 2 [Source:HGNC Symbol;Acc:HGNC:30884]	-0.17450221	
NFYC	nuclear transcription factor Y subunit gamma [Source:HGNC Symbol;Acc:HGNC:7806]	-0.17456375	
ZBED10P	zinc finger BED-type containing 10, pseudogene [Source:HGNC Symbol;Acc:HGNC:21720]	-0.17464612	
TIMP3	TIMP metallopeptidase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:11822]	-0.17465262	
SRSF9	serine and arginine rich splicing factor 9 [Source:HGNC Symbol;Acc:HGNC:10791]	-0.17469941	
ASMT	acetylserotonin O-methyltransferase [Source:HGNC Symbol;Acc:HGNC:750]	-0.17470418	
NKPD1	NTPase KAP family P-loop domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24739]	-0.17474654	
ANO8	anoctamin 8 [Source:HGNC Symbol;Acc:HGNC:29329]	-0.17479067	
UPK1A	uroplakin 1A [Source:HGNC Symbol;Acc:HGNC:12577]	-0.17486294	
PLOD1	procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:9081]	-0.17487103	
ZMYM4-AS1	ZMYM4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40624]	-0.17490175	
CDH23	cadherin related 23 [Source:HGNC Symbol;Acc:HGNC:13733]	-0.17494614	
HOXA2	homeobox A2 [Source:HGNC Symbol;Acc:HGNC:5103]	-0.17495036	
CRTC2	CREB regulated transcription coactivator 2 [Source:HGNC Symbol;Acc:HGNC:27301]	-0.17498395	
STMN3	stathmin 3 [Source:HGNC Symbol;Acc:HGNC:15926]	-0.1750031	
PPP2R3A	protein phosphatase 2 regulatory subunit B''alpha [Source:HGNC Symbol;Acc:HGNC:9307]	-0.17507891	
MYLK	myosin light chain kinase [Source:HGNC Symbol;Acc:HGNC:7590]	-0.17511632	
ERGIC1	endoplasmic reticulum-golgi intermediate compartment 1 [Source:HGNC Symbol;Acc:HGNC:29205]	-0.17513655	
PFN1	profilin 1 [Source:HGNC Symbol;Acc:HGNC:8881]	-0.17517714	
MTND5P28	MT-ND5 pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:42290]	-0.17521584	
HNRNPF	heterogeneous nuclear ribonucleoprotein F [Source:HGNC Symbol;Acc:HGNC:5039]	-0.17524064	
ADIPOR2	adiponectin receptor 2 [Source:HGNC Symbol;Acc:HGNC:24041]	-0.17524701	
CMTM3	CKLF like MARVEL transmembrane domain containing 3 [Source:HGNC Symbol;Acc:HGNC:19174]	-0.1753391	
TRIOBP	TRIO and F-actin binding protein [Source:HGNC Symbol;Acc:HGNC:17009]	-0.17537203	
TMEM106A	transmembrane protein 106A [Source:HGNC Symbol;Acc:HGNC:28288]	-0.17537919	
SHMT2	serine hydroxymethyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10852]	-0.17540364	
CDRT4	CMT1A duplicated region transcript 4 [Source:HGNC Symbol;Acc:HGNC:14383]	-0.17550181	
SNRNP35	small nuclear ribonucleoprotein U11/U12 subunit 35 [Source:HGNC Symbol;Acc:HGNC:30852]	-0.17551407	
MRPL53	mitochondrial ribosomal protein L53 [Source:HGNC Symbol;Acc:HGNC:16684]	-0.17567636	
XRCC2	X-ray repair cross complementing 2 [Source:HGNC Symbol;Acc:HGNC:12829]	-0.17568077	
MYO1C	myosin IC [Source:HGNC Symbol;Acc:HGNC:7597]	-0.17587936	
SCAPER	S-phase cyclin A associated protein in the ER [Source:HGNC Symbol;Acc:HGNC:13081]	-0.17589489	
KSR1	kinase suppressor of ras 1 [Source:HGNC Symbol;Acc:HGNC:6465]	-0.17590387	
UNKL	unk like zinc finger [Source:HGNC Symbol;Acc:HGNC:14184]	-0.1759387	
ALKBH5	alkB homolog 5, RNA demethylase [Source:HGNC Symbol;Acc:HGNC:25996]	-0.17601304	
JADE3	jade family PHD finger 3 [Source:HGNC Symbol;Acc:HGNC:22982]	-0.17605324	
HNRNPA3P5	heterogeneous nuclear ribonucleoprotein A3 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:39774]	-0.17609009	
ZNF444	zinc finger protein 444 [Source:HGNC Symbol;Acc:HGNC:16052]	-0.17609589	
MSTO1	misato mitochondrial distribution and morphology regulator 1 [Source:HGNC Symbol;Acc:HGNC:29678]	-0.17612244	
CDKL4	cyclin dependent kinase like 4 [Source:HGNC Symbol;Acc:HGNC:19287]	-0.17616296	
RNVU1-6	RNA, variant U1 small nuclear 6 [Source:HGNC Symbol;Acc:HGNC:48314]	-0.17616296	
DIP2C-AS1	DIP2C antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:30724]	-0.17616296	
MIR6745	microRNA 6745 [Source:HGNC Symbol;Acc:HGNC:50106]	-0.17616296	
GDF3	growth differentiation factor 3 [Source:HGNC Symbol;Acc:HGNC:4218]	-0.17617443	
KISS1R	KISS1 receptor [Source:HGNC Symbol;Acc:HGNC:4510]	-0.17618537	
PPP4R1	protein phosphatase 4 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:9320]	-0.17623729	
EVPL	envoplakin [Source:HGNC Symbol;Acc:HGNC:3503]	-0.17630805	
TCAF2	TRPM8 channel associated factor 2 [Source:HGNC Symbol;Acc:HGNC:26878]	-0.17632553	
MIRLET7F1	microRNA let-7f-1 [Source:HGNC Symbol;Acc:HGNC:31483]	-0.17639709	
MOSPD3	motile sperm domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25078]	-0.17640814	
DAB2IP	DAB2 interacting protein [Source:HGNC Symbol;Acc:HGNC:17294]	-0.17641193	
DNMT3B	DNA methyltransferase 3 beta [Source:HGNC Symbol;Acc:HGNC:2979]	-0.17641385	
KALRN	kalirin RhoGEF kinase [Source:HGNC Symbol;Acc:HGNC:4814]	-0.17645034	
HVCN1	hydrogen voltage gated channel 1 [Source:HGNC Symbol;Acc:HGNC:28240]	-0.17649937	
CAB39L	calcium binding protein 39 like [Source:HGNC Symbol;Acc:HGNC:20290]	-0.17650275	
LRP1	LDL receptor related protein 1 [Source:HGNC Symbol;Acc:HGNC:6692]	-0.17650433	
CKS1BP7	CDC28 protein kinase regulatory subunit 1B pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:1999]	-0.17656745	
SPECC1	sperm antigen with calponin homology and coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:30615]	-0.176598	
DGKZP1	diacylglycerol kinase zeta pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39263]	-0.17663376	
MRPL14	mitochondrial ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:14279]	-0.17678504	
NSUN2	NOP2/Sun RNA methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:25994]	-0.17682941	
ARL5AP4	ARL5A pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:43936]	-0.17686515	
SKINT1L	Skint1 like (pseudogene) [Source:HGNC Symbol;Acc:HGNC:33993]	-0.17686515	
SNRNP70	small nuclear ribonucleoprotein U1 subunit 70 [Source:HGNC Symbol;Acc:HGNC:11150]	-0.17706132	
PPP6R1	protein phosphatase 6 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:29195]	-0.17714904	
SCYL1	SCY1 like pseudokinase 1 [Source:HGNC Symbol;Acc:HGNC:14372]	-0.17715217	
